,Dissimilarity a,Correlation a,Energy a,Contrast a,Homogeneity a,Dissimilarity b,Correlation b,Energy b,Contrast b,Homogeneity b,red 1/4 a,red 2/4 a,red 3/4 a,red 4/4 a,green 1/4 a,green 2/4 a,green 3/4 a,green 4/4 a,blue 1/4 a,blue 2/4 a,blue 3/4 a,blue 4/4 a,red 1/4 b,red 2/4 b,red 3/4 b,red 4/4 b,green 1/4 b,green 2/4 b,green 3/4 b,green 4/4 b,blue 1/4 b,blue 2/4 b,blue 3/4 b,blue 4/4 b
100,10.017708333333333,0.3976016809091584,0.04111615490831364,168.2614583333333,0.09411615918684808,11.176041666666666,0.388839742068228,0.03875224007862141,199.20937499999997,0.08365880076789789,0,3,1018,2,0,1000,17,0,23,995,0,0,0,0,925,76,0,837,166,0,9,1010,0,0
101,10.489583333333332,0.33697630056548505,0.0406650443665482,177.24166666666667,0.08736042729378124,10.633333333333333,0.19775878554110324,0.042287048187884244,191.7145833333333,0.0940952398362088,0,3,1014,4,0,993,23,0,25,992,0,0,0,0,976,35,0,930,79,0,20,1003,0,0
102,9.770833333333336,0.3685776074937244,0.04241515223229652,163.46041666666665,0.11835625163517112,10.719791666666666,0.5144984228194351,0.03790292791387553,185.36979166666666,0.10012100947664264,0,6,1016,0,0,1010,9,0,27,993,0,0,0,0,936,70,0,793,206,0,13,1008,2,0
103,9.616666666666667,0.3099866566498599,0.04274642610142332,146.97291666666666,0.10073042009368306,11.544791666666665,0.19598239197767756,0.040046630805710595,221.39479166666666,0.0881186506276607,0,5,1018,0,1,1021,1,0,46,969,0,0,0,0,992,28,0,924,86,0,14,1007,0,0
104,10.846875,0.1920456682177904,0.04169270020039479,188.18229166666669,0.08920130710669488,10.782291666666666,0.47805704554430223,0.03897559777889522,199.2927083333333,0.09591408497919855,0,1,1019,1,0,1013,8,0,24,995,0,0,0,0,989,25,0,851,153,0,20,1002,1,0
105,10.746875,0.25836622734076636,0.041326738385161196,192.6427083333333,0.09749920876093209,12.686458333333334,0.32203453679533717,0.03880820002124408,269.87812499999995,0.0838740996998256,0,2,1019,1,0,1011,6,0,46,969,0,0,0,11,999,7,3,977,36,0,89,926,0,0
106,9.763541666666667,0.5793891178070129,0.04039733214513608,163.97187499999998,0.10351504494152469,10.75,0.39730040938710703,0.04166666666666667,185.1375,0.08862166206272179,0,0,1011,9,0,870,125,0,22,995,0,0,0,10,1003,7,3,1004,16,0,89,926,0,0
107,15.180208333333333,0.39013439632782576,0.03682847818679935,401.28229166666665,0.0716740049029054,5.6375,0.6365254498083353,0.06130807903984234,64.33125000000001,0.18786848569279985,0,0,396,603,0,178,830,0,0,448,563,0,0,0,13,1009,0,5,1014,5,0,17,977,21
108,15.163541666666667,0.41797074322206484,0.03647321125002416,362.178125,0.06369885662119083,13.107291666666667,0.5973463380782578,0.03897559777889522,339.965625,0.09181042572741768,0,0,706,303,0,486,510,0,4,845,162,0,0,1,231,776,0,141,875,0,13,352,637,0
109,16.398958333333333,0.14900633774764788,0.03629427372955072,441.5552083333333,0.07215041654164797,14.198958333333334,0.3606456171278058,0.03729690372910033,354.54479166666664,0.0745821886617392,0,1,838,161,0,666,336,0,14,983,22,0,0,0,381,611,0,222,782,0,8,678,305,0
110,13.157291666666666,0.2926988878212277,0.03999240379260931,320.53437499999995,0.0944678207406422,13.754166666666666,0.47129572741013454,0.03864007706456543,356.76874999999995,0.08085886977334306,0,1,807,176,0,519,473,0,14,993,13,0,0,0,490,513,0,373,640,0,14,794,192,0
111,12.629166666666666,0.45953240083361657,0.038611985401772166,288.32291666666663,0.07864823052349998,13.973958333333332,0.2500780231772929,0.037960139913101244,326.2114583333333,0.06408118743801394,0,8,841,138,2,605,399,0,35,957,26,0,0,0,742,257,0,646,356,0,17,985,16,0
112,9.884375,0.5546855030541543,0.040451016331140836,167.53229166666665,0.09135263525164705,12.982291666666665,0.14733640440523754,0.03950101088720529,280.5822916666666,0.08133921368059092,0,2,882,110,1,640,360,0,8,993,17,0,0,0,871,132,0,801,198,0,18,1002,0,0
113,10.735416666666667,0.498985167787742,0.040208873053372465,191.33958333333334,0.09267000200761771,12.6375,0.2964966579149405,0.040046630805710595,263.8770833333333,0.08371838011546189,0,0,972,38,0,870,127,0,17,999,0,0,0,0,628,366,0,469,513,0,4,948,62,0
114,11.217708333333333,0.20500502476402666,0.041483974482791404,204.24895833333332,0.08526178278569131,12.66875,0.2654161244399518,0.040154865140409134,267.3854166666667,0.07409242952882567,0,7,1015,0,2,1018,2,0,72,934,0,0,0,1,919,91,1,824,177,0,36,980,2,0
115,11.198958333333334,0.1698336806535816,0.042158554885100126,205.92187499999997,0.0909945763915619,11.579166666666666,0.6020290529661619,0.03747105364292698,227.61041666666665,0.09137947280805256,0,16,1006,0,3,1020,0,0,162,831,0,0,0,1,714,283,1,561,432,0,23,940,47,0
116,10.611458333333331,0.26457035107653815,0.04111615490831365,181.1677083333333,0.0915132047988736,13.135416666666668,0.1989002383070766,0.03905902762344307,287.7145833333333,0.07995012632585616,0,9,1014,0,0,1023,0,0,93,919,0,0,0,0,970,40,0,876,122,0,30,989,0,0
117,10.459375,0.4732380235914719,0.03996526269427266,177.878125,0.09066433663602944,12.626041666666667,0.3842662578556385,0.03830161731427132,269.3302083333333,0.07960269649074492,0,4,1018,1,0,1011,10,0,73,939,0,0,0,6,977,32,1,902,99,0,47,970,0,0
118,11.010416666666668,0.4129249614470396,0.039747466725706074,203.91875,0.09237414929000166,13.236458333333333,0.37186377318731056,0.037816947626398645,282.946875,0.08219918468318618,0,0,1019,2,0,949,58,0,28,988,0,0,0,25,986,5,8,984,24,0,128,880,0,0
119,18.490624999999998,0.31662539456041283,0.03605430895807663,598.9447916666666,0.05994593021008894,13.941666666666666,0.5015383666996487,0.036592016813021454,370.8666666666667,0.08375726587404558,0,2,454,544,1,262,745,0,14,606,386,0,0,1,207,799,1,97,918,0,5,337,669,0
120,15.932291666666664,0.11852154857421407,0.03908679799852858,491.23229166666664,0.08218162076238698,17.085416666666667,0.2891936612228093,0.03770200223094554,548.8291666666667,0.0813100157931322,0,1,536,454,1,264,738,0,11,824,163,0,0,1,240,769,1,158,853,0,3,416,589,0
121,17.15520833333333,0.20591551920183052,0.03650294889153173,517.4197916666667,0.07803422990370028,16.119791666666664,0.18472169447097408,0.037092695447426785,468.18645833333335,0.06937521877628824,0,4,789,195,1,648,360,0,49,956,7,0,0,0,527,461,0,398,600,0,7,873,135,0
122,16.23020833333333,0.1277464079843711,0.03735504391050231,450.1947916666667,0.06533306478830526,13.613541666666666,0.4005538900976133,0.040983990776887504,383.9822916666667,0.09126561011075572,0,0,718,275,0,534,461,0,24,970,20,0,0,1,280,727,0,188,819,0,4,512,487,0
123,13.071874999999999,0.23727993140142614,0.03905902762344307,277.87395833333335,0.07547697083517454,12.796875,0.4520311751618098,0.03801726581436387,282.40104166666663,0.07382092057247122,0,4,912,94,1,786,205,0,11,1011,1,0,0,0,494,511,0,354,641,0,3,810,191,0
124,10.0625,0.32154762390621433,0.042287048187884244,174.2375,0.10596429315199621,13.444791666666667,0.24151146556430514,0.038216534016341966,324.68854166666665,0.07985970355956515,0,0,947,65,0,808,192,0,2,1021,0,0,0,0,305,698,0,133,885,0,2,511,484,0
125,11.191666666666666,0.4655256443379412,0.038611985401772166,208.80416666666667,0.09207332312196563,9.957291666666668,0.3832385789373583,0.043301270189221926,171.465625,0.11252392070065813,0,9,1004,8,3,991,21,0,84,923,0,0,0,0,307,687,0,126,880,0,1,607,387,0
126,11.514583333333334,0.5663865212886043,0.037615562677641226,221.38958333333335,0.0882877646599626,7.18125,0.6009284252811159,0.050796605584319206,97.74583333333334,0.15013655047799845,0,25,974,13,7,953,51,0,116,891,0,0,0,0,220,775,0,71,946,0,0,351,640,0
127,10.448958333333335,0.2408398409349264,0.041640616856888926,175.41354166666667,0.10213403483808,8.319791666666667,0.7520318457536314,0.04050462936504913,123.828125,0.12945076792860213,0,27,987,0,8,1011,0,0,180,818,0,0,0,0,606,384,0,418,581,0,7,825,183,0
128,10.420833333333336,0.40494435528169265,0.04103690750748377,172.75416666666666,0.09084454053894024,11.189583333333335,0.6381281052668097,0.03767321108338567,214.25,0.09670028175248638,0,22,996,1,3,1017,3,0,183,814,0,0,0,1,895,102,0,750,254,0,38,967,9,0
129,10.896875,0.553783126611515,0.03835823466567077,192.10104166666667,0.08316862267158028,11.885416666666668,0.3050105767589428,0.03982927977980242,238.93541666666664,0.0852113490492794,0,5,1000,9,0,945,67,0,56,955,0,0,0,0,1011,8,0,979,33,0,41,975,0,0
130,13.970833333333331,0.39743652220231446,0.03821653401634196,354.23333333333335,0.08801403272164147,10.807291666666666,0.4024917947263211,0.04087795181322622,211.62604166666668,0.114911179701836,0,0,267,745,0,84,933,0,0,302,704,0,0,0,40,979,0,7,1012,1,0,66,951,0
131,12.168750000000001,0.275033814085066,0.04012783392553796,267.26666666666665,0.09003304044820917,8.515625,0.505547418730789,0.05183273043593637,144.35520833333334,0.13607731307325321,0,0,290,714,0,63,953,0,0,383,612,0,0,0,27,994,0,7,1012,3,0,32,986,1
132,11.506250000000001,0.30546785730287923,0.041431628752815294,227.8875,0.08915447281664447,14.823958333333334,0.3305438855961702,0.03878023014372143,440.0135416666667,0.08140242433976577,0,0,477,516,0,212,792,0,1,830,169,0,0,1,147,869,0,88,931,0,2,246,762,0
133,13.523958333333333,0.0974762331912355,0.03996526269427266,301.2614583333333,0.07233175028366232,11.901041666666668,0.3721714534167431,0.03939098000247716,249.890625,0.09279038689057305,0,0,490,504,0,211,798,0,0,827,164,0,0,0,82,934,0,25,996,0,0,125,889,0
134,14.946874999999999,0.12219042251096485,0.03744208490752381,384.4739583333333,0.0689878172197647,11.457291666666666,0.29351127299841884,0.04274642610142332,239.78020833333335,0.09730229290265506,0,0,707,284,0,518,476,0,7,972,36,0,0,0,189,820,0,60,957,0,0,365,639,0
135,14.735416666666667,0.26283988366357597,0.03787428950562051,384.77708333333334,0.07939761136725687,15.3875,0.3783357650212735,0.03703414340548162,425.72499999999997,0.07346226253310513,0,0,727,275,0,456,537,0,8,898,103,0,0,1,351,649,0,202,808,0,7,631,351,0
136,9.711458333333333,0.48471426203015877,0.04184856130541805,166.16354166666667,0.10950823829956305,14.159375,0.4139463242933535,0.03775951866748304,353.9489583333333,0.07995321640475093,0,1,970,40,0,723,269,0,15,998,6,0,0,0,411,580,0,242,771,0,4,620,374,0
137,12.482291666666665,0.4029995926402117,0.038864079387870065,258.0489583333333,0.08680142373210359,17.738541666666666,0.12892338652923355,0.03647321125002416,531.346875,0.06026994364630412,0,6,995,19,0,936,77,0,86,926,0,0,0,1,658,335,0,462,542,0,14,927,65,0
138,10.638541666666667,0.5204472800095838,0.038724229782168974,182.95312499999997,0.07997796128135069,12.304166666666665,0.4773011605540436,0.037960139913101244,273.96458333333334,0.09386067738322738,0,14,1003,4,1,1010,10,0,121,885,0,0,0,0,585,406,0,356,644,0,5,780,212,0
139,11.746875,0.5376985675480623,0.03732598513993524,248.30729166666669,0.08834559562544506,14.302083333333332,0.37589744114328827,0.036680868461789605,349.50416666666666,0.08028983869036618,0,9,980,29,7,915,90,0,99,913,0,0,0,2,736,261,1,587,415,0,23,964,22,0
140,10.658333333333333,0.5450808386674303,0.038611985401772166,195.5625,0.09066089030017116,13.8875,0.36944548298158203,0.03793154470006901,326.70416666666665,0.07984026092078705,0,5,1008,9,1,971,41,0,89,920,0,0,0,10,961,43,2,908,100,0,78,933,0,0
141,10.280208333333334,0.29211072849733194,0.04274642610142331,191.99687500000002,0.1085566139417023,11.779166666666667,0.5200426506246721,0.040477831724428016,248.2625,0.08145649326184622,0,0,408,587,0,104,909,0,0,610,384,0,0,0,129,886,0,44,975,0,0,251,760,0
142,8.380208333333334,0.6321903906098552,0.04337638086178545,127.64895833333334,0.11965331711362047,8.617708333333333,0.6165802630919222,0.044120455384473685,141.48854166666666,0.12342965675347825,0,0,233,770,0,60,956,0,0,335,663,0,0,0,43,977,0,23,992,5,0,87,922,6
143,15.34375,0.5360849225823867,0.03650294889153173,396.89166666666665,0.0810458921204174,16.68125,0.5217750854156092,0.03560001560548971,508.4979166666667,0.07320473644059024,0,2,693,315,0,523,484,0,38,773,191,0,0,2,415,588,0,314,698,0,14,623,366,0
144,15.826041666666667,0.388365371925351,0.03590351654086268,408.5510416666667,0.06697361780211686,13.64375,0.42498330024307945,0.0377882440567022,333.42291666666665,0.0767624245464344,0,5,814,187,0,673,335,0,40,942,27,0,0,0,323,671,0,166,842,0,3,601,405,0
145,14.677083333333334,0.2119745156589471,0.037413093741808276,369.00625,0.0726966326648913,17.255208333333332,0.2421649490919919,0.03673998351780917,499.34062499999993,0.06323078800824132,0,10,983,28,7,952,60,0,106,902,2,0,0,1,635,365,1,449,554,0,22,924,65,0
146,10.113541666666666,0.7560460997219871,0.03911454865733039,177.26770833333333,0.09842734727772882,15.997916666666667,0.36931822828808153,0.03599406779827291,427.15416666666664,0.06404065188293198,0,1,668,330,0,513,493,0,32,856,117,0,0,0,685,323,0,542,459,0,15,892,105,0
147,13.073958333333334,0.4662040486011019,0.03755782578608322,281.04479166666664,0.07655547365300847,13.816666666666666,0.3538100428035027,0.03752892403052462,306.5375,0.06318013613362743,0,6,946,59,4,836,161,0,64,955,0,0,0,0,879,130,0,813,192,0,33,974,6,0
148,12.333333333333334,0.5813661153776066,0.03919768275463912,263.39166666666665,0.07854282894777345,7.460416666666666,0.6847922342464928,0.04609301435382831,117.23333333333332,0.15559558960406888,0,4,391,600,0,182,829,0,12,617,370,0,0,0,32,983,0,9,1005,4,0,64,933,17
149,13.04375,0.3645420860002572,0.037960139913101244,303.79999999999995,0.08711139998400769,7.135416666666667,0.5952813661062079,0.0489028941429396,94.32083333333333,0.15670418210083836,0,0,321,673,0,115,895,0,0,534,466,0,0,0,9,1015,0,2,981,29,0,13,973,24
150,11.651041666666666,0.6676704843373339,0.03712193683584471,225.684375,0.08976200147768705,12.163541666666667,0.5437116441690625,0.03999240379260931,277.953125,0.09032722419680929,0,0,581,416,0,381,628,0,4,784,224,0,0,0,192,820,0,109,905,0,2,350,661,0
151,10.96875,0.373577804784687,0.04244072664054867,215.53958333333333,0.09885758748289991,8.803125000000001,0.7613862975013074,0.04330127018922193,153.30104166666666,0.11945663711410269,0,0,205,805,0,65,958,0,0,290,710,0,0,0,105,912,0,62,957,2,4,145,871,1
152,10.683333333333334,0.6249694289135216,0.04079824172409612,213.81874999999997,0.10230016746800501,15.01458333333333,0.5574347027536376,0.03596390937840015,395.24791666666664,0.07657701460240783,0,1,314,689,0,164,853,0,14,579,400,0,0,2,661,343,0,537,462,0,35,824,153,0
