,Dissimilarity a,Correlation a,Energy a,Contrast a,Homogeneity a,Dissimilarity b,Correlation b,Energy b,Contrast b,Homogeneity b,red 1/4 a,red 2/4 a,red 3/4 a,red 4/4 a,green 1/4 a,green 2/4 a,green 3/4 a,green 4/4 a,blue 1/4 a,blue 2/4 a,blue 3/4 a,blue 4/4 a,red 1/4 b,red 2/4 b,red 3/4 b,red 4/4 b,green 1/4 b,green 2/4 b,green 3/4 b,green 4/4 b,blue 1/4 b,blue 2/4 b,blue 3/4 b,blue 4/4 b,Result
216,9.5625,0.9072830095350829,0.036680868461789605,161.38125,0.10798394468340783,11.098958333333334,0.15742224220589654,0.048725064848027085,263.13645833333334,0.11313328102155001,0,360,510,140,166,681,149,0,562,444,4,0,0,0,12,1009,0,1,180,819,0,30,992,0,0
217,7.542708333333334,0.44793124480278984,0.04814258336788059,99.078125,0.1338162849804821,11.098958333333334,0.15742224220589654,0.048725064848027085,263.13645833333334,0.11313328102155001,0,1001,19,0,646,331,0,0,997,24,0,0,0,0,12,1009,0,1,180,819,0,30,992,0,0
218,7.663541666666666,0.7829097241235333,0.04289845892077916,99.64062499999999,0.13005698158300397,11.098958333333334,0.15742224220589654,0.048725064848027085,263.13645833333334,0.11313328102155001,0,750,266,0,245,751,0,0,913,97,0,0,0,0,12,1009,0,1,180,819,0,30,992,0,0
219,11.098958333333334,0.15742224220589654,0.048725064848027085,263.13645833333334,0.11313328102155001,7.504166666666666,0.3352634545925352,0.04958595931421627,95.76666666666665,0.13462403498237377,0,0,12,1009,0,1,180,819,0,30,992,0,1,1017,5,0,804,175,0,0,1019,4,0,0,0
220,7.053125,0.47133890284773283,0.04969525184115235,85.30104166666668,0.1394853536398116,7.356249999999999,0.6042049616766516,0.04642141657324415,92.98333333333333,0.13600683627656943,0,377,614,0,16,1001,0,0,833,160,0,0,0,252,738,0,11,1007,0,0,749,235,0,0,1
221,6.819791666666667,0.8292195890685841,0.04244072664054867,76.87604166666665,0.14142050143300383,6.4624999999999995,0.8345587014094388,0.04272103469668725,70.49166666666666,0.14726883001788232,0,10,1002,10,0,890,110,0,86,923,0,0,0,2,997,19,0,794,201,0,44,972,0,0,1
222,5.944791666666667,0.3961953713678526,0.05372415399261511,56.609375,0.15296427990874972,5.790625,0.4894255248763191,0.05454594775660853,54.180208333333326,0.15773991384679906,0,0,25,993,0,0,1024,0,0,162,848,0,0,0,17,1005,0,0,1024,0,0,94,915,0,1
223,7.670833333333334,0.7565516909313376,0.041718717488543305,108.83541666666667,0.1356700037449674,6.963541666666666,0.8061246524094934,0.04284784125250652,90.08020833333333,0.13857799498333753,0,4,1007,11,0,960,55,0,148,832,3,0,0,58,944,10,0,993,25,0,255,709,3,0,1
224,6.423958333333333,0.8858737832590464,0.041718717488543305,64.24895833333333,0.14664928463172766,6.357291666666667,0.8726790239098281,0.04249182927993987,63.859375,0.1500659888351262,0,0,906,94,0,764,245,0,189,811,0,0,0,2,978,35,0,917,97,0,348,642,0,0,1
225,7.45625,0.801763241438274,0.041666666666666664,95.13333333333333,0.14399447319121045,6.0322916666666675,0.25438665852455766,0.056863933599817416,58.780208333333334,0.15274986374794178,0,134,863,0,0,1001,15,0,293,695,0,0,0,987,27,0,116,877,0,0,734,234,0,0,0
226,10.767708333333333,0.5373143348355528,0.04538129356414993,244.71770833333335,0.1105509466849861,9.419791666666667,0.0968624879404004,0.04672429477501209,167.75104166666665,0.1118883327388806,0,268,706,12,6,970,38,0,500,473,15,0,0,758,223,0,16,1002,1,0,32,985,1,0,0
227,5.7281249999999995,0.5724670966285295,0.0525603158814286,53.190625,0.1617207512425179,4.265625,0.0500369522277194,0.0813300887330964,29.292708333333334,0.1998565628383591,0,0,45,958,0,0,1024,0,0,119,888,0,0,0,727,203,0,0,1024,0,0,160,810,0,0
228,7.566666666666667,0.29569210184374717,0.05408647910727987,115.52499999999998,0.1435675248504915,4.116666666666667,0.32762899260171885,0.07640467008705104,28.18125,0.22140526956636217,0,475,499,3,3,1011,8,0,678,292,5,0,0,0,1,1022,0,1,1021,0,0,1024,0,0,0
229,6.71875,0.3116112771788314,0.056269286816956275,71.61458333333334,0.12883583758794565,5.20625,0.6557520834985333,0.053012544374997805,44.80416666666667,0.17108238353670546,0,433,535,0,6,1016,0,0,612,358,0,0,0,0,374,604,0,123,874,0,1,1023,0,0,0
230,6.525,0.5113631870904272,0.04818763960925157,74.27291666666667,0.1546680874500231,6.973958333333334,0.7425509492410353,0.04407124125272121,82.80104166666666,0.1473742486271616,0,0,886,113,0,463,541,0,0,1015,8,0,0,0,937,70,0,688,317,0,70,941,7,0,1
231,8.230208333333334,0.6975987059122184,0.043625815815358175,120.52812500000002,0.11775078861009455,8.823958333333334,0.5984327767767503,0.0428225099814468,136.73854166666666,0.11254508207707292,0,1,969,47,0,850,146,0,155,857,1,0,0,1,985,33,0,917,90,0,172,831,1,0,1
232,4.692708333333333,0.4633192798566803,0.0650353803282832,35.740625,0.19560267952212415,4.136458333333334,0.3486844169351032,0.07356851492920656,28.434375,0.22196941091942174,0,0,11,1004,0,0,1024,0,0,0,1024,0,0,0,5,1013,0,0,1024,0,0,0,1023,0,1
233,5.919791666666667,0.7488608582417383,0.04989137506178353,59.423958333333324,0.15230782211333047,5.7,0.7347871982523614,0.05311478659992484,55.6125,0.16396053369304053,0,0,81,938,0,14,1007,1,0,73,942,0,0,0,57,965,0,12,1010,1,0,55,963,0,1
234,7.340625,0.4218393490265315,0.048725064848027085,92.17604166666666,0.14043764619188656,7.307291666666666,0.4565836777319355,0.04688657264552874,89.53645833333334,0.137139658556708,0,0,930,66,0,532,451,0,9,1012,0,0,0,0,963,40,0,621,365,0,18,1003,0,0,1
235,7.989583333333334,0.42942411008410164,0.04628095810733971,105.28125,0.11942571707630067,5.919791666666667,0.7488608582417383,0.04989137506178353,59.423958333333324,0.15230782211333047,0,2,1022,0,2,1016,3,0,434,542,0,0,0,0,81,938,0,14,1007,1,0,73,942,0,0
236,8.433333333333334,0.661383758256099,0.04345136169711294,117.14166666666668,0.11518423673375262,4.692708333333333,0.4633192798566803,0.0650353803282832,35.740625,0.19560267952212415,0,9,1003,6,0,991,26,0,507,490,0,0,0,0,11,1004,0,0,1024,0,0,0,1024,0,0
237,6.689583333333333,0.844773507982058,0.04297427363486722,74.13125,0.14039699927173782,5.919791666666667,0.7488608582417383,0.04989137506178353,59.423958333333324,0.15230782211333047,0,0,791,190,0,541,459,0,98,914,0,0,0,0,81,938,0,14,1007,1,0,73,942,0,0
238,7.441666666666667,0.4554529633913366,0.046187081827907005,113.71875,0.14158998482193344,5.919791666666667,0.7488608582417383,0.04989137506178353,59.423958333333324,0.15230782211333047,0,0,917,93,0,516,469,1,0,1014,6,0,0,0,81,938,0,14,1007,1,0,73,942,0,0
239,9.434375,0.601473232460898,0.04899156673460353,197.59479166666665,0.1271403481825123,4.692708333333333,0.4633192798566803,0.0650353803282832,35.740625,0.19560267952212415,0,31,845,120,19,950,47,0,121,886,7,0,0,0,11,1004,0,0,1024,0,0,0,1024,0,0
240,4.904166666666666,0.3137268480822991,0.06763617950311636,40.05625,0.19363400127103483,4.192708333333333,0.3603691777149595,0.0822718858082422,31.026041666666668,0.23255557568732743,0,0,0,442,0,0,0,947,0,0,0,1024,0,0,0,436,0,0,0,890,0,0,0,1024,1
241,7.103125,0.0779289210257024,0.05588228575417358,211.778125,0.15483219298867956,12.078125,0.4969344219642311,0.053784711014273276,906.6864583333332,0.15193964602918753,0,2,1,439,3,1,3,1005,3,1,14,1003,3,11,6,444,17,9,15,949,17,10,27,970,1
242,12.311458333333334,0.5120357705639573,0.03784562942621865,269.9802083333333,0.08430845769029775,12.921875,0.4709379567769708,0.03849941377620068,304.4114583333333,0.08256210855683715,0,163,831,8,315,679,5,0,809,204,0,0,0,222,755,12,380,604,10,0,884,130,0,0,1
243,9.264583333333333,0.39960157649414507,0.043125503217675935,143.4083333333333,0.09547817915562185,9.222916666666668,0.35188659738610234,0.04421871932664818,139.57708333333335,0.09584852265065125,0,76,928,0,171,829,0,0,689,309,0,0,0,94,905,0,220,775,0,0,802,202,0,0,1
244,16.702083333333334,0.5783962524523608,0.035843021946010946,501.6958333333333,0.06507495816486536,16.186458333333334,0.581634073616011,0.03620447332704743,461.02604166666663,0.06636624305630887,0,6,573,417,28,868,111,1,567,432,5,0,0,6,650,345,56,875,79,1,646,357,4,0,1
245,8.129166666666666,0.42514988044515056,0.044827989148645865,113.06666666666666,0.11964086396160718,4.904166666666666,0.3137268480822991,0.06763617950311636,40.05625,0.19363400127103483,0,25,993,0,12,1006,0,0,286,705,0,0,0,0,0,442,0,0,0,947,0,0,0,1024,0
246,19.41875,0.5136374394138579,0.0355084594772069,746.6520833333333,0.06207454805896656,4.904166666666666,0.3137268480822991,0.06763617950311636,40.05625,0.19363400127103483,3,155,783,68,180,780,51,2,582,411,12,0,0,0,0,442,0,0,0,947,0,0,0,1024,0
247,9.305208333333333,0.5969329373033493,0.05671107328673417,399.89895833333327,0.13728712807412555,9.264583333333333,0.39960157649414507,0.043125503217675935,143.4083333333333,0.09547817915562185,1,7,4,437,8,6,12,988,8,7,36,972,0,76,928,0,171,829,0,0,689,309,0,0,0
248,13.600000000000001,0.6902558234678204,0.03781694762639864,383.4416666666667,0.08135136250056471,7.103125,0.0779289210257024,0.05588228575417358,211.778125,0.15483219298867956,8,461,532,16,439,561,12,2,819,182,7,0,0,2,1,439,3,1,3,1005,3,1,14,1003,0
249,9.891666666666666,0.6844904754155965,0.0400195264839553,184.89375,0.11511931486541407,7.103125,0.0779289210257024,0.05588228575417358,211.778125,0.15483219298867956,0,340,672,0,181,818,5,0,542,456,0,0,0,2,1,439,3,1,3,1005,3,1,14,1003,0
250,5.430208333333334,0.808823713184256,0.05464532103585001,49.721875,0.1716305527626803,5.485416666666667,0.7498505633908571,0.052745787088217345,48.775000000000006,0.1597538110086813,0,11,1009,0,3,1021,0,0,834,154,0,0,0,3,1020,0,2,1022,0,0,800,187,0,0,1
251,5.10625,0.5891282732831884,0.05640410987783702,46.235416666666666,0.19727294861162753,5.330208333333333,0.4081495694403249,0.06016470449247355,51.121874999999996,0.1933266759822524,0,0,1022,0,0,1024,0,0,1012,10,0,0,0,2,1020,0,2,1022,0,0,1021,3,0,0,1
252,6.58125,0.628436924089975,0.047392971525322194,72.14166666666665,0.13959995926097832,7.142708333333333,0.5324131650674087,0.046932834691953376,83.13229166666667,0.13170038045751872,0,58,954,0,19,998,0,0,1014,9,0,0,0,87,919,0,21,994,0,0,1014,9,0,0,1
253,4.934375,0.5553279503757338,0.05678755487682921,41.609375,0.1900194984542266,4.463541666666667,0.6509620071744776,0.060721215174123634,35.17395833333333,0.21371345717894202,0,992,17,0,520,453,0,0,1024,0,0,0,0,992,17,0,584,404,0,0,1024,0,0,0,1
254,5.270833333333333,0.397141955792236,0.06389077593831523,49.93958333333333,0.1806226213282552,5.013541666666667,0.3945690475237723,0.06645474128223575,44.79479166666667,0.18760983601107017,0,0,351,608,0,35,979,0,1,1023,0,0,0,0,328,624,0,31,986,0,1,1023,0,0,1
255,5.447916666666666,0.5566731825031407,0.05434665608643993,49.02291666666667,0.17891905354084772,5.270833333333333,0.397141955792236,0.06389077593831523,49.93958333333333,0.1806226213282552,0,0,1023,0,0,1024,0,0,1004,11,0,0,0,0,351,608,0,35,979,0,1,1023,0,0,0
256,4.859375,0.6939344360708513,0.05910942066296295,38.773958333333326,0.19623101512472174,5.270833333333333,0.397141955792236,0.06389077593831523,49.93958333333333,0.1806226213282552,0,795,209,0,379,596,0,0,1024,0,0,0,0,0,351,608,0,35,979,0,1,1023,0,0,0
257,5.473958333333333,0.5541459891032374,0.053481240220805984,52.026041666666664,0.1769453455381389,5.270833333333333,0.397141955792236,0.06389077593831523,49.93958333333333,0.1806226213282552,0,0,1020,4,0,1017,6,0,655,333,0,0,0,0,351,608,0,35,979,0,1,1023,0,0,0
258,5.5218750000000005,0.6792774961326287,0.055001578260183696,54.155208333333334,0.17575178722171347,5.270833333333333,0.397141955792236,0.06389077593831523,49.93958333333333,0.1806226213282552,0,15,1007,2,0,1019,4,0,866,140,0,0,0,0,351,608,0,35,979,0,1,1023,0,0,0
259,5.4854166666666675,0.3799708850448602,0.06020076365333288,53.12708333333333,0.17570488650358956,5.270833333333333,0.397141955792236,0.06389077593831523,49.93958333333333,0.1806226213282552,0,927,67,0,213,764,0,0,1024,0,0,0,0,0,351,608,0,35,979,0,1,1023,0,0,0
260,6.44375,0.6530214021566138,0.04564354645876384,68.17916666666667,0.13842588128570474,6.380208333333334,0.796635964487452,0.04233833631854495,66.403125,0.1397355681515791,0,0,1001,18,1,1023,0,0,752,251,0,0,0,0,904,102,1,983,34,0,539,463,0,0,1
261,7.903125,0.7173519626308879,0.04137921680425251,97.38645833333334,0.12176513598571852,7.491666666666668,0.7016925057737572,0.04119524986101081,89.62916666666666,0.1297746783917293,0,2,990,26,2,1013,7,0,713,278,0,0,0,2,999,18,2,1020,0,0,802,198,0,0,1
262,4.28125,0.5803389065806974,0.06400954789890506,30.725,0.20702409953422232,4.392708333333333,0.6159720477886005,0.060703342851389445,33.24479166666667,0.2096936022839967,0,0,619,341,0,547,416,0,0,1022,2,0,0,0,508,446,0,420,549,0,0,1022,2,0,1
263,7.217708333333333,0.7855377622430229,0.042003844070116564,83.08437500000001,0.136085464684466,7.913541666666667,0.7048813333686403,0.04132673838516119,97.96145833333334,0.12009805767708281,0,2,971,43,2,1006,13,0,628,357,0,0,0,2,992,24,2,1013,7,0,746,248,0,0,1
264,5.108333333333334,0.8247776684974103,0.05595990007734705,46.94166666666666,0.19413862778341376,5.800000000000001,0.7943889407642101,0.04905796599715257,58.87291666666666,0.17074832290577516,0,0,579,383,0,703,271,0,134,885,0,0,0,0,800,174,0,885,107,0,243,767,0,0,1
265,5.5,0.8555262694805581,0.04604590855270905,51.204166666666666,0.163634473480659,7.340625,0.4218393490265315,0.048725064848027085,92.17604166666666,0.14043764619188656,0,0,756,233,1,908,97,0,219,794,0,0,0,0,930,66,0,532,451,0,9,1012,0,0,0
266,5.215624999999999,0.9143134993131867,0.04623404379410864,44.703125,0.16931240044696147,6.8739583333333325,0.4543534518572254,0.04936664837946994,82.41770833333334,0.14820965460324637,0,0,547,453,0,691,312,0,182,830,0,0,0,935,73,0,291,688,0,0,766,219,0,0,0
267,5.161458333333333,0.9116765912638134,0.04665457432616394,45.063541666666666,0.18479574218380773,5.755208333333334,0.3153042314158214,0.0612726715410531,62.13020833333334,0.1789155076069249,0,0,479,519,0,547,453,0,179,830,1,0,0,0,0,1021,0,0,415,539,0,0,1024,0,0
268,4.268750000000001,0.730646014912513,0.06710468086836002,30.733333333333334,0.2174570491084672,6.8739583333333325,0.4543534518572254,0.04936664837946994,82.41770833333334,0.14820965460324637,0,0,664,283,0,770,192,0,29,992,0,0,0,935,73,0,291,688,0,0,766,219,0,0,0
269,6.367708333333334,0.7836639361443674,0.042568368211880314,66.80312500000001,0.14141651374910036,8.230208333333334,0.6975987059122184,0.043625815815358175,120.52812500000002,0.11775078861009455,0,0,924,89,1,1001,16,0,578,424,0,0,0,1,969,47,0,850,146,0,155,857,1,0,0
270,5.363541666666667,0.22241646165638138,0.06346477588219923,50.540625,0.17828335469340864,5.602083333333334,0.28970466463690997,0.058685691754180314,53.462500000000006,0.16208922299456624,0,0,844,144,0,1024,0,0,1005,15,0,0,0,0,700,271,0,1024,0,0,967,45,0,0,1
271,5.133333333333334,0.48383697750687304,0.05773502691896259,42.610416666666666,0.17812760594588053,5.081250000000001,0.3317795751498136,0.062134347050028085,43.110416666666666,0.18146498425937074,0,0,31,975,0,927,76,0,179,808,0,0,0,0,23,983,0,971,38,0,198,787,0,0,1
272,6.860416666666667,0.620229792437972,0.04614007206322937,77.88749999999999,0.137191778301965,7.360416666666667,0.37840281555339333,0.04892507735757241,94.8125,0.1349299681374819,0,0,324,672,0,1013,10,0,921,89,0,0,0,0,405,583,0,1019,4,0,970,48,0,0,1
273,5.088541666666667,0.32550254714660093,0.06325927687787074,43.47395833333333,0.18173869715885388,5.217708333333333,0.1777907818935942,0.06516871799840439,49.86354166666667,0.17873804690587702,0,0,34,983,0,998,10,0,213,765,0,0,0,0,22,995,0,982,24,0,104,882,0,0,1
274,5.522916666666667,0.2429316602959243,0.06121952189547964,51.06458333333333,0.17843058964922334,5.6781250000000005,0.1161418162714151,0.06348187077163579,54.346875,0.17692498287090666,0,0,828,153,0,1024,0,0,1014,9,0,0,0,0,873,118,0,1024,0,0,1013,10,0,0,1
275,6.123958333333333,0.5112202341589628,0.05480394349152461,66.028125,0.16106678605215263,8.230208333333332,0.482059729681733,0.04465823147963754,112.83645833333334,0.1248401021192514,0,0,47,963,0,992,28,0,732,257,0,0,0,0,0,990,0,30,987,0,27,990,0,0,0
276,5.664583333333335,0.8045897023865374,0.04936664837946994,52.70625,0.16967185798835094,7.479166666666667,0.7660597365193819,0.04140543107156623,89.81041666666667,0.12433447193603604,0,0,188,824,0,984,35,0,791,211,0,0,0,0,53,957,0,421,573,0,257,745,0,0,0
277,6.141666666666666,-0.061966245307512345,0.06493519739795292,62.37291666666667,0.14785304972749186,8.965625,0.3870499183599144,0.04606946747394996,136.66145833333331,0.10891582347615548,0,0,35,976,0,1022,2,0,811,170,0,0,0,43,977,0,17,1007,0,0,528,458,0,0,0
278,6.538541666666667,0.3963980356520105,0.05245699296672572,71.35520833333334,0.14653484855925258,6.93125,0.29348742137791534,0.052187396041147284,75.32708333333332,0.12988366577444327,0,0,165,834,0,1024,0,0,922,86,0,0,0,7,1015,0,1,1023,0,0,669,308,0,0,0
279,5.598958333333333,0.21862984387077686,0.060935274175873605,52.034375000000004,0.17097243224557615,7.903125,0.7173519626308879,0.04137921680425251,97.38645833333334,0.12176513598571852,0,0,825,151,0,1024,0,0,1011,12,0,0,0,2,990,26,2,1013,7,0,713,278,0,0,0
280,4.704166666666667,0.17945385188923146,0.06881310235380728,35.09375,0.18536422284707527,4.784375,0.2751662062256106,0.06792433494542127,37.815625,0.19203769096056272,0,0,0,1024,0,0,167,811,0,0,1024,0,0,0,0,1024,0,0,187,776,0,0,1024,0,1
281,13.145833333333332,0.47209761456208954,0.03790292791387553,294.22499999999997,0.07740754576339069,12.817708333333332,0.3912504599595101,0.03972015826028671,284.715625,0.0793976045919978,0,0,238,778,0,191,821,0,148,861,0,0,0,0,331,678,0,267,739,0,182,820,0,0,1
282,8.721874999999999,0.5012146567666155,0.043501277120460626,130.740625,0.12089803269749376,8.928125,0.5813799295252224,0.041614550740496206,139.33020833333333,0.12189959468079005,0,0,322,666,0,249,753,0,55,953,0,0,0,0,365,634,0,293,710,0,68,939,0,0,1
283,10.954166666666666,0.5738861697211582,0.03872422978216897,201.82499999999996,0.09208189300984766,11.561458333333334,0.5160736594458762,0.038386512026433915,222.15937499999995,0.09017076054866116,0,0,262,734,0,212,797,0,146,862,0,0,0,0,165,838,0,121,891,0,76,934,4,0,1
284,5.409375000000001,0.6415301514579116,0.05500157826018369,52.969791666666666,0.18139006263169208,5.692708333333334,0.6415666406271284,0.052786914413833035,58.11145833333333,0.17880533773635926,0,0,0,1023,0,0,97,910,0,0,975,38,0,0,0,1023,0,0,90,919,0,0,961,48,1
285,4.163541666666666,0.9525558402343481,0.047140452079103175,27.709375,0.2042060768681638,9.310416666666669,0.3503107768344459,0.04342638247015798,147.09583333333333,0.10909682953021871,0,0,738,270,0,18,993,6,0,300,698,0,0,14,1008,0,3,1012,4,0,406,569,0,0,0
286,9.310416666666669,0.3503107768344459,0.04342638247015798,147.09583333333333,0.10909682953021871,5.409375000000001,0.6415301514579116,0.05500157826018369,52.969791666666666,0.18139006263169208,0,14,1008,0,3,1012,4,0,406,569,0,0,0,0,0,1023,0,0,97,910,0,0,975,38,0
287,10.086458333333333,0.5341253889714287,0.04122158111960287,169.78437499999998,0.09077834565995366,4.163541666666666,0.9525558402343481,0.047140452079103175,27.709375,0.2042060768681638,0,4,959,55,3,872,137,0,547,453,0,0,0,0,738,270,0,18,993,6,0,300,698,0,0
288,4.501041666666667,0.3833886868742945,0.06594663246393506,32.70520833333333,0.19838565407424924,13.145833333333332,0.47209761456208954,0.03790292791387553,294.22499999999997,0.07740754576339069,0,0,0,1024,0,0,23,994,0,0,1024,0,0,0,238,778,0,191,821,0,148,861,0,0,0
289,5.680208333333334,0.6139981474324567,0.05179084539440022,52.61354166666666,0.16628703564779637,10.086458333333333,0.5341253889714287,0.04122158111960287,169.78437499999998,0.09077834565995366,0,0,0,1024,0,0,392,587,0,16,1004,0,0,4,959,55,3,872,137,0,547,453,0,0,0
290,11.618749999999999,0.31393951942927134,0.04116890176118647,231.24583333333334,0.09083826907989812,11.745833333333334,0.23863753189659348,0.04069171871796794,235.28750000000002,0.08378000984491465,0,0,814,189,0,757,246,0,648,346,0,0,0,0,854,153,0,821,185,0,687,307,0,0,1
291,11.697916666666668,0.1451074940018703,0.041483974482791404,247.81249999999997,0.09961345289462045,13.353125,0.2785017824094379,0.03889198896373847,343.02604166666663,0.08952170864997776,0,0,411,577,0,304,694,0,373,616,0,0,0,0,317,683,0,246,755,0,322,679,0,0,1
292,16.134375,0.4957867125648096,0.03623443152276268,470.36354166666666,0.06830250502015678,14.277083333333334,0.6671740364666167,0.03729690372910033,386.70208333333335,0.0820622627603782,0,1,342,661,1,298,704,0,288,716,1,0,0,1,242,770,1,220,786,2,202,785,20,0,1
293,10.686458333333333,0.4884655261688687,0.041457809879442496,218.25729166666667,0.10450753976509333,10.909375,0.5565685704273697,0.04007371679514864,219.528125,0.10185279545186776,0,0,185,820,0,132,881,2,130,881,2,0,0,0,250,755,0,190,824,0,168,844,0,0,1
294,16.383333333333333,0.34650575071477385,0.037267799624996496,469.59999999999997,0.07480204675099644,15.226041666666667,0.3462766846965751,0.03878023014372143,415.1697916666666,0.07964518138282486,0,25,829,151,13,771,212,0,628,362,0,0,0,24,849,131,12,800,186,0,646,343,0,0,1
295,7.970833333333333,0.5603034889475312,0.044827989148645865,114.98541666666667,0.13696214995916317,13.238541666666666,0.3253309720671788,0.040019526483955306,329.2635416666667,0.0883398713319534,0,0,0,907,0,0,8,1010,0,6,927,86,0,3,531,472,2,449,544,0,397,592,0,0,0
296,14.299999999999999,0.6257356270301563,0.036054308958076625,381.6895833333333,0.0816817668525044,7.970833333333333,0.5603034889475312,0.044827989148645865,114.98541666666667,0.13696214995916317,1,24,587,392,18,600,395,0,616,380,0,0,0,0,0,907,0,0,8,1010,0,6,927,86,0
297,13.238541666666666,0.3253309720671788,0.040019526483955306,329.2635416666667,0.0883398713319534,7.970833333333333,0.5603034889475312,0.044827989148645865,114.98541666666667,0.13696214995916317,0,3,531,472,2,449,544,0,397,592,0,0,0,0,0,907,0,0,8,1010,0,6,927,86,0
298,11.007291666666667,0.5704290437418418,0.03936342422435664,205.05729166666666,0.09587109050694631,6.415625,0.37119281864527987,0.0525603158814286,67.62812500000001,0.15384820208136477,0,1,845,165,0,833,176,0,748,251,0,0,0,0,0,1010,0,0,40,968,0,39,975,0,0
299,6.415625,0.37119281864527987,0.0525603158814286,67.62812500000001,0.15384820208136477,11.618749999999999,0.31393951942927134,0.04116890176118647,231.24583333333334,0.09083826907989812,0,0,0,1010,0,0,40,968,0,39,975,0,0,0,814,189,0,757,246,0,648,346,0,0,0
300,8.704166666666667,0.46210016076314475,0.04436570716468095,127.72083333333333,0.12001458109144306,8.960416666666667,0.42863996883729044,0.04480377743251368,140.39791666666665,0.11693788506538891,0,0,671,312,0,997,23,0,896,104,0,0,0,0,704,281,0,991,29,0,888,115,0,0,1
301,10.569791666666667,0.33472082874312886,0.04297427363486722,203.50937499999998,0.1026222589054179,11.557291666666668,0.25481410996044684,0.04213280920032642,262.2635416666667,0.09874829843426723,0,0,646,332,3,988,30,0,881,127,0,0,0,2,659,326,4,978,39,0,866,141,0,0,1
302,9.782291666666666,0.5349234229158225,0.04197800349918726,173.80729166666666,0.11332164776994802,9.00625,0.5130716422877621,0.0446096106361747,142.125,0.11631508695211693,0,1,538,446,11,976,33,0,892,102,0,0,0,0,594,389,4,991,24,0,909,93,0,0,1
303,8.0625,0.291789886848301,0.04868050602311635,113.45833333333333,0.1232640488531193,8.740625,0.34247486641198854,0.0452376057304343,134.88229166666667,0.11364359524900487,0,0,282,699,0,980,38,0,852,134,0,0,0,0,361,621,3,991,24,0,876,121,0,0,1
304,5.238541666666667,0.46781545240478783,0.05762215285808055,46.171875,0.1826841282586208,5.280208333333334,0.4886474283813257,0.05771622990497945,47.765625,0.1837717637090629,0,0,0,1015,0,0,12,1007,0,0,943,59,0,0,0,1016,0,0,27,986,0,0,974,39,1
305,9.509375,0.5918886468809568,0.04330127018922193,163.14687499999997,0.1059535310368753,5.238541666666667,0.46781545240478783,0.05762215285808055,46.171875,0.1826841282586208,0,1,87,925,4,612,377,0,545,445,0,0,0,0,0,1015,0,0,12,1007,0,0,943,59,0
306,8.294791666666667,0.6051390148938991,0.042695628191498324,111.71979166666665,0.10763453887406824,5.238541666666667,0.46781545240478783,0.05762215285808055,46.171875,0.1826841282586208,0,0,22,997,0,410,584,0,322,665,0,0,0,0,0,1015,0,0,12,1007,0,0,943,59,0
307,8.4625,0.4472482953433912,0.04494885210498212,124.95208333333333,0.11714715685756255,5.238541666666667,0.46781545240478783,0.05762215285808055,46.171875,0.1826841282586208,0,0,11,1012,0,150,850,0,24,995,2,0,0,0,0,1015,0,0,12,1007,0,0,943,59,0
308,9.313541666666666,0.5687403157892195,0.04465823147963754,158.19895833333334,0.10676080537027834,5.238541666666667,0.46781545240478783,0.05762215285808055,46.171875,0.1826841282586208,0,1,112,895,4,694,297,0,601,389,0,0,0,0,0,1015,0,0,12,1007,0,0,943,59,0
309,11.316666666666666,0.30779227522628855,0.04465823147963754,322.13750000000005,0.11659381336011795,5.238541666666667,0.46781545240478783,0.05762215285808055,46.171875,0.1826841282586208,0,1,217,779,5,924,76,8,813,174,9,0,0,0,0,1015,0,0,12,1007,0,0,943,59,0
310,7.61875,0.22863797252740903,0.051958182972249696,99.09375,0.1177911203489806,7.542708333333334,0.17177547128161655,0.05506073036001047,98.08645833333333,0.12535315793905266,0,704,294,0,585,391,0,0,1023,1,0,0,0,846,161,0,684,292,0,0,1023,1,0,0,1
311,8.615625,0.5639852747665219,0.041666666666666664,125.54479166666667,0.10834340298634537,8.614583333333332,0.4799250130425882,0.043426382470157975,130.01041666666669,0.11390215353265151,0,143,869,0,102,909,0,0,979,33,0,0,0,158,851,0,112,894,0,0,995,22,0,0,1
312,8.246875,0.698436483965786,0.04061164310337068,110.38437499999999,0.11316236058147106,7.956249999999999,0.6990242561745221,0.04114253678777396,103.3125,0.12237015807158408,0,0,713,288,0,949,67,0,717,280,0,0,0,0,489,511,0,867,139,0,546,440,0,0,1
313,5.601041666666667,0.21153731388942928,0.060864004824964756,50.703125,0.15774171929175845,5.601041666666667,0.21153731388942928,0.060864004824964756,50.703125,0.15774171929175845,0,0,0,1024,0,0,75,920,0,0,1024,0,0,0,0,1024,0,0,75,920,0,0,1024,0,1
314,7.50625,0.23936726020140336,0.05015167965504468,94.89583333333334,0.12849977156808862,8.002083333333335,0.12064168694459648,0.048702790531504,106.46666666666667,0.11806254500226226,0,0,1024,0,3,1021,0,0,991,27,0,0,0,0,1024,0,4,1020,0,0,995,26,0,0,1
315,8.714583333333334,0.2745585442911031,0.0452615853800009,119.40208333333332,0.11278305795021927,11.987499999999999,0.08473355098428682,0.05293060839963542,444.1645833333333,0.15358154620660067,0,0,5,1017,0,87,920,0,72,936,0,0,0,0,38,977,0,10,366,604,1,94,924,0,0
